long,lat,year,Tmax_Summer,T_Annual,treecanopy,Ann_Herb,Bare,Herb,Litter,Shrub,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,PPT_Annual,T_Winter,T_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
-110.0149,37.58143,2022,38.301125,11.082074525625,0.0,0.0,85.0,2.0,6.0,6.0,0.0,3.13720615,40.825,89.0,0.1649916392275,5.9712499999999995,6.962000000000001,6.21953125,1.387402865125,24.501147125,-13.13925,0.09308867000000001,0.08704257825,0.04384185225,0.061555330750000005
-110.0149,37.58143,2023,38.14613861386139,13.687461603529412,0.0,0.0,85.0,2.0,6.0,6.0,0.0,3.53730318,39.57,89.0,0.29108209539175,6.893168316831684,7.586930693069307,8.930588235294119,1.7323966761386138,24.40848316831683,-13.216999999999999,0.09152094125,0.086521003,0.04517473325,0.06926965474999999
-110.0149,37.58143,2024,38.25528571428571,11.670731583050847,0.0,0.0,85.0,2.0,6.0,6.0,0.0,2.866986625,42.352,88.0,0.22378500962499998,6.5682857142857145,6.264142857142858,6.528305084745763,1.3754239014285714,24.689962142857144,-12.944999999999999,0.099839583,0.0922773305,0.044397583000000004,0.066158948
-110.0146,37.61839,2021,37.089999999999996,11.383089627272726,12.0,0.0,60.0,10.0,9.0,16.0,0.0,3.4502804525000004,40.314,89.0,0.12459918074678382,7.783205128205129,6.262948717948718,6.502424242424243,0.7496844633333334,24.05125705128205,-14.8935,0.1262187175,0.10135973875,0.06161599175,0.0857164495
-110.0146,37.61839,2022,37.75833333333333,12.3185609875,12.0,0.0,60.0,10.0,9.0,16.0,0.0,3.2078895000000003,40.715,89.0,0.1281438223775,5.749509803921569,6.292941176470588,6.8554545454545455,1.4347597911764707,24.2618231372549,-12.962,0.11407926275,0.0926120105,0.0615956205,0.081412648
-110.0146,37.61839,2023,37.520602409638556,13.265069954666666,12.0,0.0,60.0,10.0,9.0,16.0,0.0,3.65605812,39.443,89.0,0.23675256373810147,7.636385542168675,7.564698795180723,7.8129333333333335,1.5723086513253013,24.334984578313254,-13.06225,0.11397584425,0.093213195,0.0635482965,0.0907778765
-110.0146,37.61839,2024,37.776575342465755,12.719425023214285,12.0,0.0,60.0,10.0,9.0,16.0,0.0,2.9578732,42.235,88.0,0.19046759651425,8.554657534246575,6.454520547945205,8.204464285714286,1.4629519424657536,24.582621643835616,-12.75525,0.12233304625000001,0.09696166975,0.06260977425,0.08735008525
-110.0129,37.62472,2021,36.87463768115942,12.419316557407408,0.0,0.0,65.0,8.0,9.0,11.0,0.0,3.4010669325,40.314,89.0,0.12660172972311926,7.888260869565217,7.420869565217391,7.431666666666667,0.9538631397101449,23.695260144927538,-14.8935,0.1613271245,0.1353730685,0.075093709,0.108128745
-110.0129,37.62472,2022,38.24238938053097,12.151802445714287,0.0,0.0,65.0,8.0,9.0,11.0,0.0,3.168029275,40.715,89.0,0.133525495675,6.099734513274336,7.8162831858407085,7.362476190476191,1.1384178699115044,24.31102442477876,-12.962,0.15012511225,0.12744135175,0.07510505925,0.10192574875
-110.0129,37.62472,2023,37.223373493975906,12.308069931343285,0.0,0.0,65.0,8.0,9.0,11.0,0.0,3.6057509025,39.443,89.0,0.25229941899561925,8.027349397590362,8.800843373493976,8.509701492537314,1.4428682043373493,24.101311445783132,-13.06225,0.14708427375,0.12986550175,0.0773244515,0.11379642175
-110.0129,37.62472,2024,38.59030303030303,13.079136965384615,0.0,0.0,65.0,8.0,9.0,11.0,0.0,2.9366926500000003,42.235,88.0,0.20040499336950002,6.5239393939393935,5.305454545454546,6.2875,1.4543290227272727,25.043118333333332,-12.75525,0.15858230925,0.13179155550000002,0.07620500350000001,0.1105710335
-110.0129,37.62736,2021,35.08505747126437,9.610461287837838,0.0,0.0,87.0,2.0,5.0,3.0,84.0,3.5045457075,38.312,89.0,0.304176008972973,9.880344827586207,8.964367816091954,9.642837837837838,-0.5774329034482759,22.090915747126438,-16.401249999999997,0.169249907,0.1542701325,0.07872755525,0.11692576750000001
-110.0129,37.62736,2022,36.71086956521739,12.177931580392158,0.0,0.0,87.0,2.0,5.0,3.0,86.0,3.2566361,38.856,90.0,0.3920525654285714,6.651159420289855,6.989275362318841,6.398039215686275,0.7505740753623188,23.12055188405797,-14.263499999999999,0.160275151,0.1497227575,0.07862425875,0.1100617845
-110.0129,37.62736,2023,35.823522727272724,12.229870569444444,0.0,0.0,87.0,2.0,5.0,3.0,83.0,3.7142432125,37.622,90.0,0.6334583139189189,7.704090909090909,9.55625,8.26,0.21316286667045456,22.84305534090909,-14.2955,0.153896689,0.15350134825,0.08210699775,0.12535666325
-110.0129,37.62736,2024,36.92555555555556,9.550838322222223,0.0,0.0,87.0,2.0,5.0,3.0,85.0,3.055265575,40.425,89.0,0.5553942856805556,7.294444444444444,8.248765432098764,8.419583333333334,0.597737075308642,23.349447037037038,-14.04325,0.1693413805,0.15334841324999998,0.07979249149999999,0.12263796899999999
-110.0105,37.59252,2021,37.747205882352944,13.055903265306124,15.0,0.0,50.0,11.0,13.0,18.0,0.0,3.36740089,40.314,89.0,0.1210992012974359,8.122205882352942,8.260588235294119,7.736122448979592,0.642930585882353,23.825286911764707,-14.8935,0.12209741649999999,0.07647324250000001,0.057189114750000006,0.08708104775
-110.0105,37.59252,2022,38.23412280701754,10.09182032038835,15.0,0.0,50.0,11.0,13.0,18.0,0.0,3.123298625,40.715,89.0,0.11570011228974358,6.745614035087719,6.546666666666667,7.102621359223302,1.142899605263158,24.513791754385963,-12.962,0.1128649505,0.0726370315,0.056438708250000004,0.0810334235
-110.0105,37.59252,2023,37.89693181818182,12.040634861333332,15.0,0.0,50.0,11.0,13.0,18.0,0.0,3.5663559175,39.443,89.0,0.19125583658648648,6.930227272727273,7.577954545454546,8.116533333333333,1.0777790029545455,24.36624875,-13.06225,0.11979370375000001,0.0738751835,0.059299404,0.087074175
-110.0105,37.59252,2024,38.36742857142857,13.662512260714285,15.0,0.0,50.0,11.0,13.0,18.0,0.0,2.8870582249999996,42.235,88.0,0.17262716376153844,6.517142857142857,6.083428571428571,7.370178571428572,1.9297975057142858,24.746875714285714,-12.75525,0.1159236835,0.07516840925,0.05743094024999999,0.0876067495
-110.0105,37.6139,2021,37.05770491803278,11.099467960975609,0.0,0.0,27.0,11.0,24.0,23.0,0.0,3.278591605,40.314,89.0,0.16558172213906275,7.91016393442623,6.860819672131147,8.090243902439024,0.6595446137704919,23.777964918032787,-14.8935,0.15075499925,0.12961366125,0.060322318,0.1026248635
-110.0105,37.6139,2022,37.925934065934065,13.557742965822785,0.0,0.0,27.0,11.0,24.0,23.0,0.0,3.060628075,40.715,89.0,0.1702078692175,5.0285714285714285,7.3913186813186815,7.071012658227848,1.0765415252747255,24.363033406593406,-12.962,0.1457318715,0.12949148,0.06031236599999999,0.0951433285
-110.0105,37.6139,2023,38.07214285714286,11.308356821318682,0.0,0.0,27.0,11.0,24.0,23.0,0.0,3.4640176425,39.443,89.0,0.3306394139476255,7.798673469387755,7.476122448979591,8.096043956043957,1.4858843653061222,24.504379795918368,-13.06225,0.14069253325,0.12989231775,0.0628163735,0.10907757275
-110.0105,37.6139,2024,37.896086956521735,11.68985183018868,0.0,0.0,27.0,11.0,24.0,23.0,0.0,2.8169934000000003,42.235,88.0,0.251320558503,7.060869565217391,5.936231884057971,7.87754716981132,1.897167507246377,24.573932898550726,-12.75525,0.15210621575,0.1296140305,0.0614598455,0.10696701525
-110.0105,37.62208,2021,37.11048780487805,10.986921443283583,19.0,0.0,69.0,10.0,5.0,9.0,0.0,3.7043399299999997,40.162,89.0,0.1498359848775,10.034634146341464,6.239878048780488,8.311940298507462,0.37455757000000006,23.956411585365856,-14.8935,0.12466894049999999,0.11232043625000002,0.0673802225,0.0854944665
-110.0105,37.62208,2022,38.07764705882353,11.78393225479452,19.0,0.0,69.0,10.0,5.0,9.0,0.0,3.429287975,40.715,89.0,0.14736688916250001,6.046117647058823,7.365764705882353,6.742876712328767,1.4591339517647057,24.339941058823527,-12.962,0.11137860825000001,0.09977450225,0.06729332425,0.083724274
-110.0105,37.62208,2023,37.71629213483146,10.9632779812987,19.0,0.0,69.0,10.0,5.0,9.0,0.0,3.9180203249999996,39.443,89.0,0.274846976061256,6.355505617977528,7.475730337078652,8.07038961038961,1.7217783651685392,24.248573707865166,-13.06225,0.11422613225,0.1013280325,0.0687983375,0.091009702
-110.0105,37.62208,2024,38.27055555555555,13.3101277,19.0,0.0,69.0,10.0,5.0,9.0,0.0,3.1560075999999997,42.235,88.0,0.2188328126,7.376666666666666,6.6595555555555555,8.263506493506494,1.8885476388888889,24.696074333333335,-12.75525,0.1202339765,0.10733972375,0.06806778025,0.08669363599999999
-110.0101,37.62024,2021,37.06354430379747,10.805258133846154,7.0,0.0,77.0,9.0,6.0,9.0,0.0,3.4801529975000003,40.314,89.0,0.12054409795980825,7.623164556962026,6.793164556962025,7.723538461538461,0.900804571392405,23.80182898734177,-14.8935,0.1192526065,0.09572984500000001,0.05872732475,0.08128711275
-110.0101,37.62024,2022,38.6125,12.551221047761194,7.0,0.0,77.0,9.0,6.0,9.0,0.0,3.2368767,40.715,89.0,0.12370938762750001,5.5725,6.875875000000001,7.232985074626866,1.64780422,24.701645125,-12.962,0.10698463625000001,0.08700449925,0.058692099,0.07723626624999999
-110.0101,37.62024,2023,37.61578431372549,10.918379545617977,7.0,0.0,77.0,9.0,6.0,9.0,0.0,3.6954083675,39.443,89.0,0.22967393730192476,7.039509803921568,8.728529411764706,8.877415730337079,1.5176923043137254,24.30213,-13.06225,0.10753015375,0.08750859575,0.0606086225,0.08612413725
-110.0101,37.62024,2024,38.4636,14.04258303968254,7.0,0.0,77.0,9.0,6.0,9.0,0.0,2.99022245,42.235,88.0,0.18494649994925,6.871333333333333,6.597066666666667,7.0,1.628630072,24.802517466666664,-12.75525,0.11490624575,0.0910663005,0.0596893565,0.08275363375
-110.0098,37.59964,2021,36.709021739130435,12.70788095952381,23.0,0.0,45.0,14.0,17.0,20.0,0.0,3.6178565175000004,40.314,89.0,0.17371243848,7.53608695652174,7.402065217391304,7.913452380952381,0.8476135352173912,23.636923369565217,-14.8935,0.125690679,0.1166694785,0.07119504175,0.088305419
-110.0098,37.59964,2022,38.083561643835615,12.257862367213114,23.0,0.0,45.0,14.0,17.0,20.0,0.0,3.351451175,40.715,89.0,0.15624669622,6.249041095890411,6.519178082191781,7.569508196721312,1.349919293150685,24.41061068493151,-12.962,0.11192104775,0.10339373725,0.07095734249999999,0.08675354175
-110.0098,37.59964,2023,37.64379310344828,11.170868837777778,23.0,0.0,45.0,14.0,17.0,20.0,0.0,3.8156437325,39.443,89.0,0.2923961461658352,7.007241379310345,8.085862068965518,6.876,1.0971015872413792,24.25740827586207,-13.06225,0.11545616275,0.10545454574999999,0.072408021,0.0939444835
-110.0098,37.59964,2024,39.37207547169811,14.273522173469388,23.0,0.0,45.0,14.0,17.0,20.0,0.0,3.086768025,42.235,88.0,0.23532280721249998,6.879905660377358,7.222735849056604,7.820714285714285,1.9759816933962264,24.95936113207547,-12.75525,0.120661253,0.11122112749999999,0.071732138,0.0890841265
-110.0094,37.61839,2021,36.68602272727273,13.182239771428572,13.0,0.0,66.0,13.0,7.0,9.0,0.0,3.57160265,40.314,89.0,0.11521819490405949,8.901136363636363,7.187840909090909,7.7641558441558445,0.25939400159090914,23.634259999999998,-14.8935,0.09845847075,0.07309013675,0.05291822625,0.0715933615
-110.0094,37.61839,2022,38.17962962962963,12.052576273134328,13.0,0.0,66.0,13.0,7.0,9.0,0.0,3.3199342,40.715,89.0,0.1101557742125,6.0848148148148145,6.777283950617284,6.628955223880597,1.245888237037037,24.284690864197533,-12.962,0.08616646475,0.0673730505,0.052712562500000004,0.06806298875
-110.0094,37.61839,2023,37.798750000000005,10.700107932203391,13.0,0.0,66.0,13.0,7.0,9.0,0.0,3.7985033375,39.443,89.0,0.20838246635267849,7.05375,7.638472222222223,8.356440677966102,1.621001493888889,24.383934999999997,-13.06225,0.0895905775,0.06792738499999999,0.054853677249999996,0.075328838
-110.0094,37.61839,2024,37.80264367816092,12.351888373333333,13.0,0.0,66.0,13.0,7.0,9.0,0.0,3.0681024999999997,42.235,88.0,0.16483857562225,6.249885057471264,6.157241379310346,6.855599999999999,1.7585266666666666,24.609097241379313,-12.75525,0.09271993575,0.06972933625,0.05378935,0.0727443935
-110.0084,37.57324,2021,37.2025,10.173636412205882,6.0,0.0,45.0,14.0,13.0,20.0,0.0,3.407705575,40.437,89.0,0.13285920639555326,7.542125,6.97375,7.675147058823529,0.4525236416249999,24.008347125,-15.0855,0.1136934815,0.10030288875,0.053099772999999996,0.0747571035
-110.0084,37.57324,2022,38.411578947368426,12.070451735,6.0,0.0,45.0,14.0,13.0,20.0,0.0,3.1839052,40.825,89.0,0.15845958976750002,6.586184210526316,6.658157894736842,7.279833333333333,1.1132514922368422,24.64354394736842,-13.13925,0.10133479825,0.08921303950000001,0.053357124,0.07104348099999999
-110.0084,37.57324,2023,37.91323809523809,12.343558719381443,6.0,0.0,45.0,14.0,13.0,20.0,0.0,3.6027453625,39.57,89.0,0.2849737230866065,7.332666666666666,7.951904761904762,7.669896907216495,1.191127037142857,24.32874485714286,-13.216999999999999,0.10059613199999999,0.08875672875,0.05505841775,0.079022522
-110.0084,37.57324,2024,38.07445945945946,13.031209008474576,6.0,0.0,45.0,14.0,13.0,20.0,0.0,2.913417075,42.352,88.0,0.21241941132400002,6.941351351351351,8.166486486486487,8.624406779661017,1.6738387418918919,24.544383783783783,-12.944999999999999,0.10841056,0.094770274,0.05399610025,0.07588605699999999
-110.007,37.61733,2021,37.16654545454546,13.306153641237113,0.0,0.0,56.0,9.0,18.0,21.0,0.0,3.3412378675,40.314,89.0,0.2223734882325,8.787454545454546,6.185545454545454,6.795360824742268,0.6253444176363636,23.76670709090909,-14.8935,0.13395808425,0.12786264875,0.059356068500000005,0.08606211849999999
-110.007,37.61733,2022,38.2172,12.362447303333333,0.0,0.0,56.0,9.0,18.0,21.0,0.0,3.1143840000000003,40.715,89.0,0.20548733774825,6.516266666666667,6.257733333333333,7.0835,1.2113963053333334,24.322060666666665,-12.962,0.12383151975,0.11962393499999999,0.05911681475,0.08188340699999999
-110.007,37.61733,2023,38.03409090909091,11.856470797534246,0.0,0.0,56.0,9.0,18.0,21.0,0.0,3.5133799375000003,39.443,89.0,0.356892070962292,7.138636363636365,6.850340909090909,8.045068493150685,1.6210416118181818,24.405759431818183,-13.06225,0.12044656025,0.12016988925000001,0.060785792000000005,0.09240858675
-110.007,37.61733,2024,37.363157894736844,11.85575269125,0.0,0.0,56.0,9.0,18.0,21.0,0.0,2.875241175,42.235,88.0,0.30418379585,8.378947368421052,7.299578947368421,8.077,1.4263673126315788,24.33680894736842,-12.75525,0.1326685005,0.1247585975,0.06011553975,0.0889743425
-110.0057,37.59436,2021,36.9266,12.833741209397589,13.0,0.0,72.0,9.0,6.0,8.0,0.0,3.6561169825,40.314,89.0,0.16451012500769233,7.8984000000000005,7.9998000000000005,8.055301204819278,0.6380755186,23.8124739,-14.8935,0.140757274,0.11556813225,0.074500101,0.097691303
-110.0057,37.59436,2022,38.36620253164557,12.930564098507464,13.0,0.0,72.0,9.0,6.0,8.0,0.0,3.388361725,40.715,89.0,0.18185904658750002,6.36,6.088987341772151,6.5961194029850745,1.3456512772151898,24.562124303797468,-12.962,0.1272829375,0.10550144624999999,0.07451099275,0.09416516324999999
-110.0057,37.59436,2023,37.452444444444446,11.559083041558441,13.0,0.0,72.0,9.0,6.0,8.0,0.0,3.877163735,39.443,89.0,0.30922876700540536,7.4095555555555555,8.772444444444444,8.31909090909091,1.6044722351111114,24.14667644444444,-13.06225,0.1284723225,0.106420699,0.07647767375,0.1031465805
-110.0057,37.59436,2024,38.12392405063291,11.344570489230769,13.0,0.0,72.0,9.0,6.0,8.0,0.0,3.1264087,42.235,88.0,0.28155104113,5.757341772151898,6.523924050632911,6.860769230769231,2.0205258746835444,24.441844683544304,-12.75525,0.13623930675,0.11069639775,0.07549132,0.099394393
-110.0057,37.61284,2021,38.1485,11.220566992753623,26.0,0.0,39.0,7.0,18.0,26.0,0.0,3.4580534575,40.162,89.0,0.13795202393,7.4510000000000005,7.53625,7.659420289855072,1.0815687155,23.975207875000002,-14.8935,0.16855897775,0.13724417675,0.075362666,0.1125801045
-110.0057,37.61284,2022,38.07441558441558,12.904616988333334,26.0,0.0,39.0,7.0,18.0,26.0,0.0,3.2174051999999995,40.715,89.0,0.14132834905,7.362987012987014,6.07974025974026,7.176,1.061888918181818,24.375285454545455,-12.962,0.15996842475,0.1322465165,0.07529309525,0.10574164550000001
-110.0057,37.61284,2023,37.53050505050505,13.278503265813953,26.0,0.0,39.0,7.0,18.0,26.0,0.0,3.6533517725,39.443,89.0,0.2677212697425,6.85,8.804343434343433,7.706511627906977,1.5522446666666667,24.382679292929293,-13.06225,0.1555852775,0.134746487,0.0777036765,0.11926640799999999
-110.0057,37.61284,2024,37.94544444444445,11.258180908974358,26.0,0.0,39.0,7.0,18.0,26.0,0.0,2.946049475,42.235,88.0,0.21157404297000001,6.937666666666667,6.941777777777777,7.100641025641026,1.565957937777778,24.617851777777776,-12.75525,0.168784528,0.13626099975,0.07643215575,0.11596493175
-110.005,37.61892,2021,37.950875,13.07665867,0.0,0.0,65.0,6.0,12.0,8.0,0.0,3.3681902950000002,40.314,89.0,0.17009854121999998,7.345125,7.672624999999999,8.109714285714286,1.398490248,24.058592375,-14.8935,0.13150677175,0.1233070305,0.05859211275,0.08374923199999999
-110.005,37.61892,2022,38.21418604651163,12.293628502816901,0.0,0.0,65.0,6.0,12.0,8.0,0.0,3.133873125,40.715,89.0,0.1667937935775,5.879883720930232,6.008139534883721,6.194647887323944,1.4766932011627907,24.660889069767443,-12.962,0.12076406425,0.11419895900000002,0.0584826105,0.07983899024999999
-110.005,37.61892,2023,37.42254901960784,11.760953678888889,0.0,0.0,65.0,6.0,12.0,8.0,0.0,3.5568948875000004,39.443,89.0,0.30096382582250975,7.066274509803922,8.500098039215686,8.353333333333333,1.5043524074509804,24.19106803921569,-13.06225,0.11819907650000001,0.114859611,0.0600834395,0.08952719425
-110.005,37.61892,2024,37.963375,13.92967188,0.0,0.0,65.0,6.0,12.0,8.0,0.0,2.904845425,42.235,88.0,0.250964789235,7.912000000000001,6.252125,7.485076923076923,2.0315948725000004,24.667955749999997,-12.75525,0.12925111825,0.11913911825000001,0.05939579975,0.08605923374999999
-110.005,37.62657,2021,35.387564102564106,10.88664797846154,23.0,0.0,47.0,10.0,7.0,20.0,90.0,3.7683698725,38.312,89.0,0.21272808788300002,9.222179487179488,9.238974358974358,9.758461538461537,-0.5656588166666666,22.324913205128205,-16.401249999999997,0.15789128425,0.143529232,0.08507434675,0.1137590855
-110.005,37.62657,2022,36.15670731707317,12.304970825373134,23.0,0.0,47.0,10.0,7.0,20.0,83.0,3.492278325,38.856,90.0,0.215329117735,6.6328048780487805,7.5875609756097555,6.318805970149254,0.3455136231707317,23.113703414634145,-14.263499999999999,0.14594136975,0.13323316375,0.085043497,0.10874008475000001
-110.005,37.62657,2023,35.84910447761194,11.97722784137931,23.0,0.0,47.0,10.0,7.0,20.0,92.0,3.97296887,37.622,90.0,0.4092039654144458,7.840746268656717,9.181044776119403,8.135689655172413,0.4543374860746269,22.76443567164179,-14.2955,0.14307223600000002,0.13457995350000002,0.08800335449999999,0.121302412
-110.005,37.62657,2024,36.09943181818182,10.461574071466666,23.0,0.0,47.0,10.0,7.0,20.0,87.0,3.2489561250000003,40.425,89.0,0.2932352414925,7.269772727272727,8.446477272727272,8.105466666666667,0.6822789248863637,23.05776965909091,-14.04325,0.15588661399999998,0.14005162899999998,0.08614729475,0.1181808745
-110.0046,37.57034,2021,37.11771428571429,13.009497322105263,9.0,0.0,30.0,15.0,22.0,38.0,0.0,3.3870970125,40.437,89.0,0.15551884166000002,8.381714285714287,7.206857142857143,7.2128070175438594,0.42025004457142856,23.763658285714286,-15.0855,0.11195733249999999,0.10484409125000001,0.056850506,0.07560239199999999
-110.0046,37.57034,2022,38.30131868131868,11.49370554987013,9.0,0.0,30.0,15.0,22.0,38.0,0.0,3.163581025,40.825,89.0,0.17202685384,5.948241758241758,6.815164835164834,6.483246753246753,1.3175074462637362,24.356614175824173,-13.13925,0.09926489525000001,0.0924685505,0.0569621785,0.07305460700000001
-110.0046,37.57034,2023,38.07227722772277,11.432280917362638,9.0,0.0,30.0,15.0,22.0,38.0,0.0,3.5608160075,39.57,89.0,0.304068765101073,6.949504950495049,7.7385148514851485,7.9252747252747255,1.141618286039604,24.38663821782178,-13.216999999999999,0.1003178545,0.0923289895,0.05836406725,0.08026822725
-110.0046,37.57034,2024,38.80130434782609,13.957333636363638,9.0,0.0,30.0,15.0,22.0,38.0,0.0,2.88889855,42.352,88.0,0.22627572691750003,6.959710144927537,7.460434782608695,7.829454545454546,1.6498861666666667,24.66436971014493,-12.944999999999999,0.106469832,0.09944487924999999,0.05747083525,0.07617730775
-110.0033,37.59806,2021,37.38265625,11.786454110869567,22.0,0.0,50.0,10.0,11.0,20.0,0.0,3.520077895,40.314,89.0,0.12989026311000001,8.03765625,6.971875,8.41108695652174,0.8627664646875001,23.87961359375,-14.8935,0.15354497475,0.1276386695,0.0816108685,0.10723983749999999
-110.0033,37.59806,2022,38.39104761904762,12.524213843434342,22.0,0.0,50.0,10.0,11.0,20.0,0.0,3.269882625,40.715,89.0,0.13585199508749998,5.653238095238096,6.558761904761904,5.660101010101011,0.7433534342857143,24.27829257142857,-12.962,0.14035473275,0.11736048299999999,0.081622134,0.10316674125
-110.0033,37.59806,2023,37.48803030303031,11.983774592830187,22.0,0.0,50.0,10.0,11.0,20.0,0.0,3.7270883175000002,39.443,89.0,0.24995501618785174,6.46,9.083484848484849,7.491132075471698,1.180882943939394,24.355562727272726,-13.06225,0.14017711724999998,0.11816505775,0.083692698,0.11304532
-110.0033,37.59806,2024,38.16,12.296740565625,22.0,0.0,50.0,10.0,11.0,20.0,0.0,3.0079031,42.235,88.0,0.198928113845,6.910131578947368,6.504342105263158,7.87140625,1.8409131342105263,24.666932368421055,-12.75525,0.14975192275,0.12304999425,0.08264577525,0.10922982349999999
-110.0033,37.61707,2021,37.945060240963855,11.132804895294116,25.0,0.0,27.0,12.0,21.0,30.0,0.0,3.490900745,40.162,89.0,0.3435499877,7.805060240963856,9.249277108433736,8.855,1.259682711566265,23.745557469879518,-14.8935,0.150081817,0.146265031,0.07022587425,0.099648659
-110.0033,37.61707,2022,38.00333333333334,12.249444709523809,25.0,0.0,27.0,12.0,21.0,30.0,0.0,3.2312149499999996,40.715,89.0,0.284209035875,6.223020833333333,5.675416666666667,6.178690476190476,1.58389585625,24.433072395833335,-12.962,0.13999205674999998,0.13805015,0.06942648074999999,0.09487657050000001
-110.0033,37.61707,2023,37.304157303370786,13.527289301842105,25.0,0.0,27.0,12.0,21.0,30.0,0.0,3.6483621900000003,39.443,89.0,0.44934045337499995,7.109213483146068,9.117865168539327,7.5151315789473685,1.3663221168539326,24.080787640449437,-13.06225,0.1359066245,0.13822894675,0.07130687925,0.10666860675
-110.0033,37.61707,2024,38.09078947368421,13.917844411475409,25.0,0.0,27.0,12.0,21.0,30.0,0.0,2.956504275,42.235,88.0,0.41191285850000003,7.457105263157895,6.627105263157895,6.7195081967213115,1.686090302631579,24.688093815789472,-12.75525,0.1497592765,0.143516521,0.07074150925,0.10246601975
-110.0029,37.62156,2021,37.3175,11.707268962857142,0.0,0.0,84.0,3.0,5.0,4.0,0.0,3.3889946575000005,40.314,89.0,0.12080971706146451,6.988928571428572,6.760833333333333,7.543571428571428,1.057978902857143,23.85640857142857,-14.8935,0.12608656425,0.11052428375000001,0.0673435315,0.088555582
-110.0029,37.62156,2022,38.183707865168536,13.640046584810126,0.0,0.0,84.0,3.0,5.0,4.0,0.0,3.1566468,40.715,89.0,0.130740550255,6.142921348314607,5.709662921348315,6.348987341772152,1.4392759617977529,24.51726,-12.962,0.11104517624999999,0.09990390275,0.0674041205,0.08494219875
-110.0029,37.62156,2023,37.74397435897436,12.884107495522388,0.0,0.0,84.0,3.0,5.0,4.0,0.0,3.5979194275,39.443,89.0,0.2485235204146435,8.503076923076923,7.9023076923076925,7.234179104477612,1.467110446153846,24.13209217948718,-13.06225,0.1121654075,0.09942159975,0.06925192925,0.0940520985
-110.0029,37.62156,2024,37.91777777777778,11.455462895652174,0.0,0.0,84.0,3.0,5.0,4.0,0.0,2.93115435,42.235,88.0,0.19637996418050002,7.353086419753087,7.368024691358025,8.33608695652174,1.3444356666666666,24.61448654320988,-12.75525,0.12040320200000001,0.10511877249999999,0.0683223565,0.08985936024999999
-110.0022,37.57324,2021,37.38988372093023,10.894171058356164,19.0,0.0,54.0,10.0,8.0,17.0,0.0,3.5590002849999998,40.437,89.0,0.124248691721496,6.9146511627906975,7.88360465116279,7.557671232876713,0.9726648188372092,23.93529406976744,-15.0855,0.13327900925,0.10214752,0.06508997024999999,0.09172844399999999
-110.0022,37.57324,2022,38.12072916666667,12.423949065822784,19.0,0.0,54.0,10.0,8.0,17.0,0.0,3.3268729749999997,40.825,89.0,0.12819516315774998,7.056354166666666,7.323333333333333,6.587215189873418,1.0450046484375,24.412390104166665,-13.13925,0.12220168525,0.09442675425,0.065089443,0.08628231025000001
-110.0022,37.57324,2023,37.97776470588236,13.322160891549297,19.0,0.0,54.0,10.0,8.0,17.0,0.0,3.7759099999999997,39.57,89.0,0.23464751845749202,6.517058823529412,7.121294117647058,7.812394366197182,1.7065797821176472,24.503742705882352,-13.216999999999999,0.12115870474999998,0.09473828325,0.0673815505,0.09585705675
-110.0022,37.57324,2024,38.05698924731183,12.412762625974025,19.0,0.0,54.0,10.0,8.0,17.0,0.0,3.02296205,42.352,88.0,0.184567788052,6.316774193548388,7.428387096774194,7.091428571428571,1.8591922677419355,24.56110978494624,-12.944999999999999,0.12925420925,0.098076283,0.06617503425,0.093000957
-110.0022,37.5846,2021,37.03896551724137,13.32978014883721,0.0,0.0,94.0,1.0,2.0,2.0,0.0,3.3470495275,40.314,89.0,0.11704903738671646,8.123793103448277,7.458275862068965,7.651627906976744,1.0894607368965519,23.64467879310345,-14.8935,0.1258335,0.09663467625,0.05581892725,0.08460461325
-110.0022,37.5846,2022,38.31569892473119,12.177653103571428,0.0,0.0,94.0,1.0,2.0,2.0,0.0,3.10840665,40.715,89.0,0.1132079484775,6.5472043010752685,5.8422580645161295,7.19095238095238,1.679708566666667,24.56643,-12.962,0.1142590545,0.089610329,0.05563547875,0.07867103175
-110.0022,37.5846,2023,37.74473684210526,12.68070553125,0.0,0.0,94.0,1.0,2.0,2.0,0.0,3.5489212625,39.443,89.0,0.21754153631264933,7.48078947368421,9.038157894736841,9.16515625,1.2242967823684212,24.260489210526316,-13.06225,0.11336576400000001,0.0907218535,0.05792476875,0.08911454525
-110.0022,37.5846,2024,38.11770833333333,13.265393505,0.0,0.0,94.0,1.0,2.0,2.0,0.0,2.894834425,42.235,88.0,0.1737791303085,6.4750000000000005,6.957395833333333,7.878375,2.097727828125,24.6431975,-12.75525,0.12150493375,0.09292235875,0.05680827475,0.08622430775
-110.0022,37.60915,2021,37.291938775510204,11.394666916091955,0.0,0.0,91.0,1.0,3.0,0.0,0.0,3.9363288325,40.314,89.0,0.23793992249999998,8.248469387755103,6.691326530612245,7.786896551724138,0.7049393779591837,24.14170551020408,-14.8935,0.14479343325,0.13322757475,0.0739585135,0.09632283700000001
